17878875456055480320,2191,21,1010.04095563,649.877374909,14
11705848830448779264,2234,0,1098.80683761,564.234256335,15
12128750764526315520,2329,2,1148.37137331,733.348240319,83
1903154805326715136,2267,5,1148.83701188,583.889278805,11
8412921771774135296,2230,0,1059.42961609,677.070183201,53
6374200546401197056,2273,0,1141.31754386,627.196160485,30
10681752322560782336,2244,1,1151.72695035,687.738618745,36
7855672356824906752,2283,14,1058.3025641,590.020314653,15
5020945213905870848,2247,3,1129.61830743,687.810240437,21
8690750084082348032,2253,15,1134.81260946,693.866103646,29
12556847521316970496,2202,27,1099.68774704,635.982829497,347
5507527914865347584,2259,3,1055.10225303,640.305014199,23
10949291496985970688,2269,8,1092.63093146,660.219538626,31
17986783372243427328,2267,2,1128.51230425,735.514648357,153
17874413115130400768,2231,12,1113.76510067,601.509280578,4
20030702441390472,2302,2,1051.26405451,654.67075886,13
2106239743929498368,2283,7,1096.3257732,735.667950265,115
10296811165944887296,2223,13,1127.1216458,640.830866822,41
6486879140106223616,2331,0,1169.21993127,735.774038796,18
9524060435286888448,2273,0,1152.77364865,667.884525428,8
10756299125249193984,2314,4,1176.25714286,692.520249366,180
17337123702350127104,2260,2,1131.51454139,739.40130515,153
10095444027061192704,2271,2,1229.00576923,737.869556669,80
15334056140447016960,2259,12,1076.58627087,636.62214576,61
9864303521702737920,2275,1,1231.81329114,677.184860576,284
1288344855216914944,2241,7,1105.98305085,626.165343482,69
6580046638655670272,2252,5,1030.59296482,609.056386465,3
12490499145919660032,2243,0,1060.02725724,638.03958901,13
13435009990214565888,2287,5,1115.80102041,676.88128075,12
13913229954745966592,2239,13,1095.18355641,647.990944833,77
780161923596979968,2248,1,1045.56935818,638.601471492,117
571041353540237952,2260,4,1136.61815068,586.874893099,16
647962828259244928,2245,4,1111.37732342,575.952110391,62
14353003183148609536,2224,0,1118.60147601,604.363316475,58
18391940508051118080,2292,7,1147.37001898,640.510474263,73
11758789823839291392,2160,35,1064.58215962,614.884987956,387
10607088814296834048,2313,0,1103.99416342,759.938586734,86
13323518140584919040,2262,12,1115.79322034,645.404165545,10
12425487347153729536,2239,14,1104.0019084,527.399900054,76
3183976824964357632,2244,2,1159.99598394,620.141265148,102
3900575484000822272,2251,8,1067.27210884,557.08845043,12
12044626807829028864,2248,1,1099.3968254,623.302116985,96
8410822728080259072,2220,2,1143.96410256,654.572519532,15
9717580624412887040,2199,7,1144.67736486,574.819209793,8
4755869803257124864,2265,0,1090.11660777,609.720703459,34
12979220765879203840,2240,17,1132.47826087,574.461354827,2
15896800284634083328,2230,0,1146.35958904,626.407194591,16
18298672566930556928,2247,3,1148.21927711,669.390305303,185
3064142822423062528,2258,1,1142.18134715,650.982106409,21
2668088432977609216,2249,3,1061.69449082,603.207294568,1
576510685107129216,2243,24,1101.68901304,574.074079313,63
13421439329919518720,2298,3,1099.27376426,578.977925625,74
13581259953947508736,2228,1,990.091666667,673.062097133,0
9665045984299139072,2262,3,1152.90674603,664.789880005,96
15116757447527237632,2207,14,1050.28907923,565.929032813,133
14930296690717253632,2261,8,1114.32842105,620.967945213,125
13820679722049155072,2289,11,1135.83249581,606.868358685,3
7543547375497484288,2257,4,1145.1675485,695.388969202,33
18360601081603246080,2244,8,1106.50423729,588.595333046,128
10413671215156680704,2343,1,1129.22045455,800.173412478,160
11294424599653699584,2268,5,1145.48022599,727.139571075,423
13628757222915571712,2240,17,1070.85299145,579.183907668,15
2389860101809659904,2301,0,1107.92920354,655.201517562,35
14293077261338263552,2237,4,1060.15505618,631.516431238,155
3342914964475449344,2258,12,1081.58773424,580.55697018,13
9297560598635636736,2269,3,1177.61252115,639.802626962,9
11618100415473520640,2256,3,1087.14756944,703.525421114,24
15575839952743464960,2253,0,1161.27293578,792.324848993,164
10786165713905180672,2235,1,1141.04807692,804.678726858,496
11290383749283815424,2249,2,1104.37969095,531.161197628,147
14565862000515600384,2257,13,1036.87266553,585.132529573,11
6395635755260418048,2257,3,1190.72895277,640.555223455,113
17988857461489741824,2208,5,1127.89754098,469.9470734,112
14882349155482683392,2234,6,1173.57190635,557.533253216,2
620492244733929984,2259,0,1195.69620253,742.511060954,126
5798626136666755072,2226,0,1047.18864775,616.445221131,1
2897588879973556736,2265,1,1111.73151751,763.559299206,343
14895279266854621184,2252,20,1100.15740741,701.88194325,492
7829251421671924736,2264,10,1162.82560297,712.506536905,61
11604069957172717568,2250,1,1101.90034965,632.228914958,28
5209731430480463872,2235,34,1100.15824916,514.318559861,6
1829734690382484224,2285,0,1097.4037037,671.560297605,330
16023536976297289728,2280,5,1135.57988166,710.6373303,431
13422799685258092544,2224,25,1084.66878981,528.145540506,129
14335956062060417024,2319,0,1104.8003876,695.083805722,84
4557949537952521216,2272,19,1086.12522686,639.701683479,49
18284847755404341248,2292,0,1310.74257426,755.013705908,499
3276357978254390784,2268,0,1058.07238095,674.625773158,75
16620486542582812672,2225,6,1063.21526419,519.62838656,89
2637734369726696448,2255,1,1126.75265018,643.515383156,34
8307496677652087808,2316,0,1133.27918782,695.05839623,9
7204167413663433728,2273,0,1131.23049002,650.648733543,49
9885147747787003904,2249,4,1123.84444444,719.439116583,510
10926234747072303104,2248,32,1150.42016807,569.078407201,5
16708284468414197760,2240,14,1092.36967632,540.233337782,13
16783370036177647616,2166,1,1194.65137615,709.455759573,491
16603345324624240640,2222,1,1073.00617284,679.289929709,438
4683538578445286400,2272,10,1135.62923729,650.362842203,128
2377392156546761728,2242,4,1081.53307393,574.41026421,86
15573834086950674432,2272,6,1058.16872428,669.130589044,114
5062074004472767488,2339,0,1075.42337165,661.199472332,78
65266093867514888,2262,3,1142.67898383,714.788504353,167
16473448146698055680,2301,1,1027.71593533,646.271798869,167
3836134418578216448,2275,6,1106.35777778,606.830244243,150
16673035489351237632,2260,3,1042.26398601,694.381614938,28
17221823978235592704,2234,3,1022.22183709,612.809468532,23
12188575042883272704,2266,7,1131.06913997,701.124380241,7
1912088644986808064,2293,24,1069.61371237,516.036875104,2
14311780168873015296,2252,3,1132.74264706,656.398532169,56
2917147215515242496,2260,8,1142.08492201,563.462003626,23
9813763316510470144,2269,0,1025.91741071,635.661972067,152
17392470855479590912,2247,75,1108.47157191,472.157637316,2
14556019164736503808,2271,0,1152.26233766,766.318214911,215
15352070890747033600,2290,1,1143.50715746,730.44865366,111
8791875007405191168,2309,6,1142.38501742,617.5395795,26
9043595889552961536,2262,5,1080.2676311,506.366670552,47
3559146513685803520,2233,1,1008.44489796,610.168068202,355
4170217023437246464,2228,7,1092.21678322,625.453680261,28
6556447027312337920,2244,4,1099.70943396,640.982311081,70
12805469508493455360,2238,72,1138.30769231,524.133448542,2
6412052860885116928,2256,3,1081.32767402,599.498174068,11
2704012710736054272,2250,0,1080.28330523,606.35114188,7
15887939547120099328,2271,5,1176.10273973,627.705382854,16
5954146914563638272,2185,24,1026.95151515,581.020156184,270
17244850840708841472,2239,3,1134.18275862,653.524076315,20
2780542592275784192,2254,4,1061.76885645,625.576543891,189
8061616164109447168,2333,20,1167.91910112,645.789382105,155
10709473709505708032,2298,2,1077.93086003,580.479403206,7
5810444022661026816,2254,3,1115.52531646,737.867863195,284
5437000325403999232,2235,8,1065.89594356,620.154061278,33
52122955089684760,2315,1,1116.32018561,697.661113817,169
10912387377715982336,2271,3,1134.00187617,643.505731628,67
8113766116099027968,2263,4,1139.11808118,622.553784696,58
602860808951490048,2258,4,1163.77354709,655.682809531,101
495589789028831872,2220,17,1130.93902439,541.639434282,26
12513561024588277760,2297,7,1090.99493243,611.844601065,8
16720637355592525824,2249,19,1104.10034602,553.903674467,22
16688083336535939072,2239,6,1133.37368421,638.004572119,30
15929768524992260096,2259,3,1098.18804921,632.946979234,31
8496802850922412032,2223,15,1014.1769616,568.544868516,1
16569431268400447488,2321,0,1079.66439523,635.456654652,13
7276201729304237056,2282,2,1128.14552239,605.513548922,64
16166268000229896192,2355,1,1080.27767695,600.38858638,49
2592624378229866496,2301,9,1180.50630252,655.490872228,124
123405989650922928,2245,3,1052.054,609.31992835,100
605521379350688896,2239,15,1132.71003717,621.128156902,62
16256172454522128384,2231,33,1075.05660377,671.300593894,494
11057256246482733056,2268,10,1148.18549747,620.610817533,7
17344575852321486848,2265,8,1067.88454012,637.359600729,89
11209272723817172992,2221,10,1073.19008264,555.611108185,116
5610453782122587136,2271,0,1150.81343284,642.019864364,64
1884258898589440256,2340,5,1107.20307167,548.395165366,14
16700993422517495808,2253,3,1096.3438914,659.050835604,158
1461889073380201728,2283,7,1049.09142857,658.400598292,75
18155330452395909120,2306,3,1155.95608782,815.75707099,99
4326801481470658560,2242,0,1185.67145791,671.844586741,113
5307969439516258304,2256,5,1140.02985075,729.685627363,64
6810064675822884864,2247,0,1082.04506066,694.410362732,23
5256989120949282816,2266,0,1083.39786856,633.615713107,37
1339973136579228672,2219,35,1108.1663067,555.307352085,137
13054171256104968192,2277,16,1219.92,740.656263233,525
1752029712292792320,2224,5,1060.52985075,667.684942128,64
798575121393315200,2236,0,1114.15268817,657.655457985,135
338503840980871360,2271,2,1161.88235294,763.291450955,124
3443322503559227392,2278,1,1153.17510549,652.863343501,126
13576303096641591296,2223,4,1140.10948905,686.793649657,52
5342424637188482048,2235,11,1125.35224586,692.298690159,177
10674389263338905600,2264,2,1057.840625,702.495117581,280
2837208729377457152,2279,0,1212.37437186,816.654148362,202
9017240849772179456,2211,0,1129.80102041,564.398981579,12
13104503913385840640,2239,3,1119.5,579.355938378,0
5561310955048426496,2233,3,1158.12445415,655.012120135,142
6857549531653803008,2306,1,1195.71717172,760.555026471,105
11020775787542274048,2225,12,1162.72815534,714.440458554,497
10072891798693349376,2263,2,1202.77962085,674.576308144,178
6235066265618468864,2264,0,1198.51096121,569.077076223,7
10421721585613971456,2189,25,1072.64694656,557.979451325,76
7083323929030146048,2189,13,1030.80912863,653.31656024,359
15213983986077958144,2270,2,1127.00673401,667.449898463,6
9585025559611158528,2239,5,1084.16836735,575.189203316,12
8351926149551509504,2234,6,1127.74558304,581.114929006,34
5648529224401448960,2266,2,1104.77595628,676.569800387,51
16640070549448892416,2215,1,1045.84713376,622.621406733,129
11052101591818696704,2240,22,1099.89130435,576.740668951,2
16423399022652962816,2255,5,1155.29801325,627.915611321,147
14052277867875065856,2242,0,1047.69616027,600.691819715,1
14948897252262580224,2240,23,1122.02204409,566.975286468,101
7020182535810067456,2275,1,1151.45265152,607.84032869,72
6223325379547279360,2241,0,1159.78040541,735.171051815,304
10341867525529419776,2249,2,1098.48327759,605.839749075,2
18427451576337887232,2214,7,1094.3212766,648.214950702,130
4967873326452817920,2348,1,1110.79753086,738.179842582,195
4227350383070579712,2250,0,1131.73012048,815.293746713,185
5903642022359440384,2262,4,1138.05351171,629.819890228,2
13330457550219714560,2265,2,1187.51903808,758.822023181,101
4816184155518287872,2251,4,1100.40511727,543.708389144,131
13291896110066479104,2257,12,1117.62927757,641.612904498,74
15920526160246157312,2271,22,1054.79018613,614.237033761,9
16273704441735901184,2254,7,1140.44201681,641.596518083,5
6232902337152844800,2333,3,1106.63701923,631.90852207,184
14267428766674112512,2241,6,1170.46153846,734.337998375,431
6741354152296231936,2258,9,1130.49056604,708.592784459,123
14177164325037719552,2230,29,1095.53913043,620.220200545,25
2659731974943352832,2248,0,1117.4192229,628.38552027,111
2513039133551223808,2267,15,1106.45931284,634.513402054,47
16613072453634508800,2293,6,1154.75614367,614.869893476,71
13549744884528646144,2265,2,1169.29247911,831.637650582,241
4085820066603769856,2315,0,1050.46349745,616.787865266,11
9284857707454509056,2261,2,1123.92599278,651.427297098,46
2502895904948450816,2246,2,1085.08998302,591.218646237,11
679767028186401792,2218,16,1117.13612565,584.889099708,27
7798808793660081152,2258,4,1066.49916248,570.978174535,3
16248347157743996928,2267,6,1089.00391389,654.538913899,89
4840112117046833152,2273,1,1113.9581749,628.061821991,74
18038269868271443968,2266,0,1181.86338798,715.027561029,234
8245439927406785536,2276,3,1191.568,764.19620869,225
4462021405996562432,2217,13,1173.0704698,602.958473867,4
3704706593251061248,2262,15,1203.87703436,630.205763979,47
222180117136533312,2273,5,1093.81468531,668.100538314,28
3186876555512418816,2259,1,1218.0,597.438114463,274
18328484085064278016,2257,0,1212.64547206,709.762725647,81
3194002892711396352,2269,3,1150.80683761,745.058454854,15
11222749097504997376,2263,5,1125.04609218,647.844030346,101
17456345015120357376,2222,2,1060.9048414,601.356448864,1
12643266838977042432,2259,2,1073.66125761,618.619070693,107
8780474262167195648,2239,4,1104.47470817,655.497352049,86
8307590870201961472,2257,8,1126.98431373,705.687277119,90
2002826983741550080,2239,12,1110.42003854,593.734665039,81
12652506883710363648,2233,5,1128.72344013,634.168141832,7
4670233212356478976,2297,1,1085.12820513,662.266214689,249
15972113981290379264,2267,2,1091.92146597,656.13456015,27
13440286968940173312,2258,7,1079.36180905,605.536930849,3
2417897562858966528,2250,0,1046.67665953,675.681342503,133
13971988314718457856,2197,5,1035.95714286,610.014114256,320
4233941860649571328,2280,0,1202.70877944,715.122583334,133
5204163944868713472,2263,15,1096.69230769,694.946415711,418
14303293048435613696,2298,2,1148.43027888,648.803712298,98
18385666627273590784,2232,12,1099.54271357,634.516049194,3
15978904576076433408,2305,0,1172.33687003,740.995735225,223
14260332448154697728,2258,2,1210.96644295,698.205919185,4
10086936465735817216,2292,3,1048.76838235,639.460398121,56
10439630093076649984,2236,0,1117.43048576,558.977899446,3
14576319723268118528,2246,12,1108.45111492,552.779082602,17
4417589059662657024,2247,6,1087.65017668,633.997044301,34
14088210923033575424,2272,0,1235.94736842,750.006199501,163
2120007972859430400,2251,1,1205.23921569,781.307469812,90
10857363656874792960,2272,7,1109.09242144,630.244170297,59
968323010410672256,2254,26,1052.38704028,590.154732692,29
18336924088507744256,2218,1,1145.1838488,635.56774323,18
1383126135548779520,2271,0,1202.36545455,629.386315164,50
10487105696615211008,2243,4,1073.32432432,537.508849731,82
6730296912773923840,2239,11,1122.99346405,659.022582817,294
4689633602087589888,2206,0,1094.49822064,651.122923406,38
5142776321322835968,2255,2,1073.4321608,608.787831644,3
12048371828084602880,2265,12,1031.62876254,584.280081257,2
5070997028250892288,2254,21,1035.73514431,582.927511216,11
9066738095358535680,2275,0,1140.64527027,713.234007298,8
14896924791746981888,2178,3,1117.79560811,461.250350232,8
3675845967392459776,2235,4,1106.89931741,615.355968264,14
17404009468144758784,2244,4,1097.68763103,631.155209305,123
10592557619526850560,2276,2,1184.8811545,775.353238608,11
1489417332513292032,2261,2,1116.29038855,715.674159507,111
1395492745772324864,2222,1,1081.36507937,548.891143605,33
10841278066604974080,2258,3,1148.76136364,739.231145336,160
11224503552164526080,2233,2,1091.84168337,647.582395455,101
12206897728082366464,2238,45,1019.11853088,525.482709297,1
13320840200779599872,2255,1,1144.36438923,738.664742769,117
7567825699125753856,2244,7,1080.02664298,655.677617304,37
8244338208773193728,2264,4,1131.97278912,619.211171936,12
3657022854251666432,2284,2,1111.02572899,646.695641857,17
2125529812014457088,2312,1,1126.61904762,781.647120856,180
7016548101769957376,2252,3,1111.76893204,642.799323202,85
7096731008114107392,2274,8,1189.80033841,685.369028069,9
1405912301254927360,2292,2,1137.24798387,731.239955125,104
9099617746747539456,2245,22,1050.56463878,615.722227787,74
9001127943757242368,2243,0,1171.21186441,722.037170409,128
14606274702333108224,2270,5,1038.0884808,602.337143058,1
4701273690061071360,2271,2,1150.93415638,671.808185767,114
4997983429173310464,2353,10,1142.78464419,631.136906262,66
10091586773755097088,2253,6,1118.77354709,666.276485802,101
14256826858497198080,2187,9,1158.57988166,653.915621521,431
12512220731512489984,2343,4,1115.79928315,620.000719042,42
16821916885577914368,2256,15,1153.93980583,625.383363799,85
12520231678131517440,2275,2,1149.23601399,636.452373998,28
10996388703583309824,2280,1,1109.7848537,711.232657765,19
723584600529438208,2249,0,1208.33530572,757.150087125,93
900410418440819456,2242,1,1075.57239819,592.280977299,158
3621495457845840896,2270,2,1096.54658385,694.596511712,117
17507442208397344768,2269,7,1133.26190476,641.558978948,96
8340824585717528576,2234,18,1127.10238908,578.857017626,14
13001734322498088960,2204,18,1096.44202899,609.849922357,462
17036855816592117760,2289,2,1060.71374765,636.403531403,69
15076468801117036544,2287,6,1151.71268657,621.103080699,64
18282442125076946944,2324,1,1170.08061002,616.037488633,141
1298374462613405440,2296,0,1139.92028986,726.711227808,186
1366336347294126592,2225,9,1095.33453888,684.20425013,47
4170429880175848960,2255,0,1173.5625,741.131461854,88
14644239791048331264,2276,8,1130.61832061,638.537330955,76
15287386263656212480,2256,1,1210.67729084,771.645256471,98
16268081132741132288,2290,0,1056.50584307,641.069900436,1
5916583424595480576,2283,0,1175.53277311,772.831754779,5
5043816715473562624,2254,12,1114.10940171,596.576909161,15
15193763808895117312,2246,6,1170.55654102,593.470915847,149
1181070365145593344,2237,2,1065.05623902,610.644279597,31
10896571745461401600,2255,0,1205.68319559,684.112415986,237
4803159260626714624,2256,1,1062.20282187,733.32404717,33
4413760050637416448,2246,5,1138.78071834,598.560946867,71
14637083009029660672,2263,5,1054.94384058,668.748283567,48
4137858148218396672,2261,6,1047.22469983,594.620001412,17
11359760820802103296,2278,0,1084.4469697,689.002851232,468
7040818808770430976,2249,0,1096.44144144,620.669569932,45
13971066574482524160,2238,3,1046.21959459,635.197643551,8
3131203458255332352,2247,35,1030.40338983,568.50979747,10
9841778950947923968,2274,0,1110.00413223,709.828162758,358
18436154114578485248,2236,11,1090.11196911,598.027099865,82
8231648435906951168,2242,0,1075.25628141,563.091948406,3
9362132997132093440,2265,17,1070.69346734,595.552259653,3
669111877229814528,2261,4,1079.80701754,636.190968753,30
2251355844522740736,2279,3,1185.40625,753.036819,56
9147892726547255296,2279,11,1066.12286689,656.506831951,14
12765531554483146752,2280,3,1199.46299484,739.137878104,19
2426041798724466688,2256,7,1112.69097889,521.07057455,79
10272184853785354240,2267,7,1122.50259067,650.901262707,21
4628669136597726208,2246,9,1089.87583893,529.62620859,4
4778186188531875840,2258,5,1163.78741497,634.64536729,12
2478449311390681088,2222,0,1095.22862454,570.84100365,62
14433928462349744128,2285,1,1141.47058824,624.917166368,39
15612435363292950528,2277,1,1152.26175869,784.225243215,111
13507404639376189440,2272,2,1002.37228715,624.159433396,1
4416771632422085120,2265,3,1160.75247525,743.433317216,499
803034125056585088,2335,3,1138.35068493,680.756116916,235
10535431102875052032,2325,0,1162.3699422,620.876077805,81
9129180895955580928,2259,14,1070.7961165,592.941929068,85
10574154742968938496,2231,16,1109.94137353,532.218983891,3
11408502932621283328,2291,1,1088.64497041,628.798099151,93
18045908168837275648,2277,0,1149.78656126,773.282295028,94
1222999562872167424,2272,25,1129.62618596,560.82742369,73
15458494301121302528,2253,9,1057.75971731,586.413699593,34
6923655100391066624,2231,32,1118.89416847,537.248710287,137
1938793294897737728,2252,9,1044.64939551,581.696328,21
15894853336760707072,2265,1,1168.97682709,688.341548076,39
7386101613225313280,2298,4,1112.67405765,597.443710225,149
17935732510199130112,2228,1,1199.39375,757.683658403,440
6359480917300334592,2255,15,1035.49239544,596.401588282,74
600549087343579648,2303,2,1093.37681159,662.192586469,117
17288830799986655232,2248,9,1203.20528455,645.719923847,108
11583359874191904768,2260,1,1071.75946548,692.674404598,151
10843086896577712128,2227,8,1071.39460371,597.231504461,7
1087540484251145984,2222,0,1141.44021739,637.005323885,48
7635708506543998976,2244,9,1209.15384615,788.877498158,496
7240161455404802048,2250,0,1025.95207668,583.399956193,287
18433674540162052096,2264,12,1111.56689342,663.560823598,159
3909078044651124736,2253,8,1058.91231343,573.056076283,64
12509989284590770176,2267,3,1102.6187291,648.259719555,2
5203685961089091584,2251,2,1196.81888247,800.507607474,81
8456909666139361280,2227,5,1054.52595156,598.293733207,22
5329598643986511872,2285,0,1150.0758483,806.561186978,99
2289126673932344064,2246,4,1150.3268206,572.339932194,37
16051464409378033664,2267,4,1178.3387471,618.023713011,169
18115491714168557568,2251,1,1079.82616487,679.168443349,42
9609082025112567808,2229,6,1115.14606742,675.737228984,66
14404763029860421632,2257,0,1187.95208333,631.499587454,120
4745954321381463040,2252,2,1105.9556314,711.442474088,14
17838492579617329152,2317,1,1149.33788396,561.370283977,14
620562085712507776,2231,2,1057.9916388,666.173045601,2
15103367082683977728,2266,4,1171.89765101,590.748937061,4
6527430471483055104,2272,2,1064.95993322,636.099790365,1
16295183613355466752,2256,14,1065.52027027,586.247606687,8
11793933654396239872,2259,2,1131.15438596,640.198119573,30
16464977889629251584,2270,3,1144.56303972,735.07972668,21
1424142777380538368,2260,1,1052.57006369,617.683676385,286
9625680623780870144,2303,3,1032.45740741,653.441385652,60
6022725809716601856,2279,13,1163.69726562,667.267934373,88
13287888169386205184,2322,15,1082.41344538,534.921896902,5
10575872500856033280,2260,2,1060.2339688,705.647443423,23
15938873345060569088,2266,4,1138.3365019,618.338875305,74
14991294393419788288,2289,6,1150.83931624,671.420859642,15
1858551714805175040,2249,10,1072.02111324,642.590699914,79
16555352176228102144,2304,0,1231.0410628,736.597892229,186
6429496340524786688,2222,6,1131.43887776,648.283157174,101
6975490660144842752,2279,2,1108.38956522,633.105179444,25
10558298482947913728,2330,3,1107.47081712,664.449123901,86
5198674874817615872,2282,3,1155.85749386,787.762778956,193
8312105630081824768,2255,0,1148.31445312,553.35181856,88
16929720593415442432,2310,3,1143.68552036,722.91833352,158
3249150309694375936,2182,0,1095.13207547,734.274961036,494
8168371223672384512,2263,0,1149.97194389,695.156249801,101
12517040384923543552,2330,7,1145.16819013,664.244476764,53
13608635204608409600,2260,3,1102.38571429,628.347622007,250
10058653507604312064,2219,7,1078.25432526,602.376613181,22
17873563088961497088,2321,6,1077.75978648,642.758516018,38
15097206040746747904,2202,21,1128.7793345,514.398344754,29
1916789671228623872,2235,7,1162.38324421,581.389727579,39
6576269088302732288,2265,3,1127.46488294,669.621458435,2
16383193343090409472,2222,6,1067.26033058,615.462241791,116
5274005910863460352,2272,5,1123.29411765,688.2818923,158
1283315484377482496,2252,10,1129.57217391,621.637208269,25
582614635700337280,2192,24,1048.04258944,523.441084445,13
5563846362310801408,2306,0,1157.96324952,631.721914283,83
11564082651527958528,2270,6,1146.43147208,699.962182898,9
7780721663480357888,2247,11,1140.85288967,672.004158891,29
6895048667605608448,2274,2,1132.62062937,570.365504633,28
10922379847748788224,2247,11,1102.62139219,514.51540253,11
11182233283519588352,2209,48,1042.49082569,621.975671674,164
1602063323901105152,2278,4,1196.29705882,761.110842583,260
1884332364772121088,2218,7,1040.9148581,649.543711245,1
8315956021741836288,2235,0,1175.72212389,607.304695833,35
11490773202900092928,2304,7,1056.93456376,643.759274968,4
11037950574820016128,2250,4,1098.59729272,612.533724553,9
2314707210377905152,2253,8,1142.03891051,650.565194593,86
7202725011336032256,2245,14,1114.46979866,553.467644629,4
2622424471347376128,2243,19,1143.63185841,632.753230187,35
6694084521460792320,2281,22,1165.38095238,677.053889407,495
13025538864919058432,2212,30,1024.32053422,575.331998888,1
7422357673009665024,2284,11,1129.73786408,664.634457693,85
1457699887502774016,2317,1,1163.82385321,691.037455788,55
12204102162504988672,2244,0,1031.99340659,617.703248537,145
12156892262134577152,2266,1,1150.62647059,689.029943774,260
1573389268136639232,2254,0,1126.59013605,645.577746077,12
2993175413345553408,2250,1,1085.94256757,620.449551011,8
17078614904069435392,2253,4,1101.63261297,645.161526657,91
15083996219454640128,2287,25,1251.79775281,743.477362338,511
13893985116335970304,2253,2,1087.52930728,593.248234396,37
9683744684459896832,2255,2,1092.2851711,644.30552589,74
10243149907107514368,2271,0,1110.96649916,641.666036237,3
17871701418848821248,2286,0,1193.82709447,862.51976363,39
262011805405717152,2303,5,1153.07305936,588.780268613,162
12627247977379565568,2240,0,1125.28994083,735.610356376,93
5467531709313374208,2340,3,1110.08080808,697.180681431,501
8860759956961121280,2253,2,1102.03185841,550.104446119,35
10779285638374334464,2277,2,1159.9025641,686.451548886,15
2635817389727109120,2219,1,1015.65811966,575.749072278,483
18420202175711033344,2240,3,1115.62554113,593.727381831,138
17869577284692908032,2294,8,1197.38461538,720.668368814,119
1709784550054334976,2299,11,1101.35698925,646.319140749,135
3825090523107897344,2268,2,1184.81501832,713.298750039,54
12377367387898902528,2250,7,1109.65878378,530.362008371,8
402960232678741120,2258,5,1101.24870466,664.567107775,21
8243045595155623936,2230,0,1167.16049383,536.203951818,114
8485184133459809280,2213,5,1070.49498328,595.148152609,2
13135890328978509824,2212,22,1031.65100671,587.52781372,4
13005352547675129856,2335,12,1162.63210702,607.285372389,2
11805686618808496128,2261,2,1143.18787879,602.743394028,105
12573559006865635328,2271,1,1103.42160279,630.017211164,26
7625289979669757952,2266,1,1175.38866397,723.140333585,106
1280501582494935808,2272,8,1167.65269461,679.335470717,433
15173449399228553216,2290,2,1170.57725322,743.970342582,134
3299697896308921344,2241,26,1135.25053079,520.70420722,129
68255207189056384,2257,4,1129.12363636,602.176648188,50
17418016693583421440,2248,7,1101.34513274,678.822882394,35
478258927496555968,2252,15,1063.66220736,582.127478261,2
4576556428835423232,2203,10,994.569727891,633.395082213,12
8128941414007409664,2240,15,1153.49542962,632.561836242,53
7465013782104482816,2263,25,1211.3364486,683.229206405,493
15647134127063324672,2272,6,1128.62474645,681.688521631,107
16912050062345859072,2269,1,1089.69749518,721.473211163,81
3550089388082064384,2278,0,1104.14678899,675.330637006,164
875589917511177216,2212,0,1014.01980198,673.521394549,95
6429976897926886400,2304,20,1111.20867769,643.382329689,116
3622073493050329088,2257,0,1102.38062284,680.525695259,22
7562233284873122816,2239,4,1194.99229287,680.246268974,81
746244589450549248,2264,55,1126.06315789,656.439002827,505
11549330369949077504,2228,4,1152.35434412,626.814414764,13
1842086176639329280,2271,0,1107.04878049,623.847361252,108
10474730931306627072,2260,7,1107.27843137,662.042200632,90
